time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,rainfall
35.65792569,34.32094893,33.96534653,31.34200078,30.48522204,29.47590922,29.84273601,28.98916773,28.48068817,28.98181551,28.98333497,28.83077639,29.26274385,29.83611901,30.14420155,8
26.34648564,24.95610724,23.83261445,22.45576414,20.99066268,19.49997549,19.50745025,19.65991079,19.77497304,20.63927556,21.45542104,21.93172238,21.58883933,20.92856093,20.73745221,3.7
79.68485933,79.95539653,79.49225566,79.8755024,78.83119302,79.07839918,78.09067738,77.53727576,75.30869523,74.38231546,73.34062837,72.55210274,70.80411234,69.05318106,66.2430399,1.3
35.1337614,33.17537496,31.64939712,30.43319282,28.25852858,27.53450642,26.9162337,27.17841388,26.79220174,27.93961376,28.71738065,28.87920302,28.68816783,28.47404666,27.86089599,31
78.83190373,79.52455642,79.45944025,80.17723753,79.29629448,79.66763062,78.39929909,77.54771591,75.19574061,74.3092589,73.41194491,72.61288109,70.77561023,68.63880992,65.76387119,1
59.84526027,59.26710617,58.29798549,57.88366337,56.97257622,56.7844329,54.23870209,52.99308891,52.50115185,53.45172042,51.49056465,51.18473679,50.68096265,52.4629203,51.28582982,2.6
37.8648907,38.73769728,39.47541908,38.11677777,37.30281345,34.43495736,35.02597785,33.54489756,32.576169,32.70569062,32.96598373,32.86868934,33.74752475,33.93174689,34.1986815,23.7
73.41427311,72.90704343,73.16437114,73.98473189,71.69179492,71.13236447,71.980149,70.16120969,68.48262425,67.56006764,67.37861484,65.86883639,64.05798451,63.53428585,63.00191158,7.5
58.62111558,57.97010097,56.7175522,55.66260661,54.55690619,54.14096657,51.20390158,49.75269581,49.55582786,50.63131066,48.92897755,49.44752965,48.85636212,51.32428193,50.49294187,2.2
55.42917361,54.98083521,55.13008529,55.66353789,54.98424174,53.58560435,52.00566121,50.69355945,48.35128909,49.00544064,49.38488874,48.55134301,47.57756592,48.38758455,48.84442702,12.6
27.1582933,27.11143515,25.80288697,26.49076071,25.10584747,24.90304872,23.69316734,23.15755808,23.14542692,22.3599402,22.16346437,22.29764239,23.43412411,23.59582394,23.82609548,2.7
69.03220273,68.88064896,69.18799627,69.22867856,68.81298402,67.89025586,67.14194687,65.62937457,64.49919126,63.14047642,62.04774042,60.91907656,60.6321194,61.38535438,58.72257622,22.4
54.41397902,52.78565827,54.13616312,50.13400647,50.6642486,48.24870111,46.96382708,46.41630722,45.07197824,45.9377512,46.49683855,45.33751593,46.61618959,46.70147535,46.29671111,1.4
31.80134301,31.53754534,30.26213116,30.40858739,29.74715714,30.45404862,29.4377512,28.74335849,28.72328693,28.56570434,28.54774042,28.48904519,28.4490001,26.47897265,25.16981178,24.3
71.24426527,72.17468876,70.62292912,68.84707382,67.8930497,67.55411234,65.86810117,63.92579159,63.2321096,62.91405254,63.35422998,62.01281737,61.69777473,61.34655916,62.70054406,4.7
73.63101657,73.18944221,73.91275365,74.79141751,72.42936967,71.89434859,72.83065386,71.19456426,69.18902559,68.24919126,67.99480443,66.55810705,64.53551122,64.07607097,63.66096461,21.2
44.3642535,44.41299873,43.94897559,43.45897461,42.47941378,42.6496667,42.51129791,41.90123517,42.82538477,43.08751593,41.11123909,39.58352122,38.84798059,37.78222723,38.11020978,24.4
32.95228409,31.7983286,31.28614842,29.74125086,29.62180178,28.33254093,26.24620135,25.17130673,25.07678169,24.00120086,24.3688609,25.20480835,27.93395255,27.66927262,29.39150573,2.1
37.62295363,38.4516714,38.27754632,38.08950103,37.55558279,37.97936477,38.01570924,37.21733163,37.1493236,36.90819527,34.95877855,33.5483286,33.39564749,32.92554652,33.70745515,38.6
72.93704049,71.97963435,71.6364327,72.59920596,70.10158318,69.55031369,69.79359867,68.28928536,66.80325458,65.71502794,65.91824331,64.90157828,63.2923978,62.74620135,62.4708607,1.6
72.18027644,71.49299088,71.21595922,72.15630821,69.84124105,69.44723557,70.23039408,68.50558769,66.91564552,65.58364376,65.78597687,64.37729144,62.45350946,62.38123713,62.37491422,6
72.24615234,71.4840947,71.52497304,72.61074895,70.27752181,69.83580041,70.82526223,68.73664347,66.78793746,65.63503578,65.87876189,64.24715714,62.76715518,62.78237428,62.61305264,45.3
30.12765905,29.93824135,29.76195961,29.69466229,28.69476032,28.65486227,27.52536516,27.75289187,28.38623664,28.2691893,26.8089403,26.33381531,25.65723949,26.56308205,26.24882364,27.9
60.40194589,60.84550534,59.05788648,57.46843447,57.51838055,59.38971669,58.74252524,57.87155671,57.07631605,56.12503676,55.91008234,53.15647976,51.75370062,51.32148809,52.27639447,1.1
33.92468876,34.73970689,35.41272914,36.22162043,36.60829821,37.4900745,37.15233801,37.29705421,36.59217234,35.69363298,34.45417116,32.55568082,31.93895206,30.09937751,28.43880502,5.1
73.98554063,73.49000098,74.11626311,75.23255073,72.97461033,72.32143907,73.10746495,71.4688756,69.72492893,68.38506029,67.69115773,66.61361631,64.94194197,64.46603274,64.33134006,4.6
62.60481816,62.70007842,62.35116655,61.21708656,59.34658367,58.89912754,57.82477208,57.25548966,57.03404078,56.81663562,57.1029801,56.09643662,55.48732967,53.31604745,53.45135281,58.2
69.3890795,70.29340261,70.94240761,69.83950103,69.78693265,70.51365062,69.55273993,69.21863053,68.29666209,67.55572983,65.75522008,63.92459073,62.38606509,60.86020978,58.94044701,28.1
56.84675522,56.46799333,56.74406921,55.73625135,55.60506323,54.96659641,53.48549162,53.0622488,52.48301637,51.91616018,50.72485541,50.30200471,49.27985001,48.80185766,49.75889619,15.9
62.75026958,63.72338496,62.47867856,62.59753946,62.08913342,61.59577492,61.36611607,61.21691501,60.46174395,60.04046172,58.16510636,56.99041761,56.1642241,54.74203509,52.86133712,0.7
31.27788942,32.08560435,32.84726988,33.67613469,34.1304774,35.11503774,34.88778061,34.9880649,34.38317322,33.40584256,32.07729634,30.16351338,29.57798255,27.88366337,26.3797912,1.3
37.4582884,37.12675228,36.13006078,36.20468582,36.77453191,38.09722086,39.04499559,39.02737477,38.68672189,35.70556808,34.15880796,33.3463631,32.06560631,31.99615234,31.62547789,0
26.25622488,28.40473973,28.01965494,27.68931967,25.97860504,24.42307127,24.08518773,23.93855995,24.24870111,24.82982061,24.38756004,24.49696108,24.72909519,23.85734242,23.87238996,22.7
53.63229095,53.63655524,52.49857857,49.23130085,46.47287031,45.32697775,44.92228703,45.09432899,44.73407019,44.40385746,44.08678071,44.28161455,44.91135673,46.42138026,48.04288795,2.6
68.54411332,69.7860994,68.18240859,67.43645231,67.51943437,67.01426331,66.83864327,65.77002255,64.67395353,63.65777865,62.32744339,60.95005392,60.31237134,59.81050877,59.73519753,1.8
48.45559259,50.96318988,51.8463631,51.98799137,50.99879914,49.95730811,49.38248701,49.59327517,48.62109107,45.10525929,46.61084698,44.751642,45.0112489,44.32952652,44.57241937,58.3
71.88844231,71.82587491,70.62506127,70.33670719,68.86040584,69.53457994,67.68723655,68.10055387,67.88258504,66.60275953,65.16326831,63.90125968,63.06715028,62.21392511,61.06418488,8.7
66.12327223,66.51617488,64.7437016,64.20578865,63.05095089,62.28546221,61.5284776,61.45287227,60.78737379,61.13930007,59.33749142,58.7953632,58.43686893,57.25698461,55.46610626,4.9
28.86998824,29.45054406,30.42138026,30.75980296,32.07624253,32.33285952,31.7761494,31.4274826,30.64057445,29.29644153,26.14510832,26.19755416,26.39231448,26.13756004,26.33200176,16.4
26.69456426,28.45252916,29.6297912,29.96968434,29.29756887,29.58893736,31.19777473,31.05602392,29.70566611,28.79617194,28.42905107,27.72017449,26.51906676,24.18076659,22.46578767,24.9
61.34643662,60.69875502,59.65054897,59.12077247,58.73502598,57.85288207,56.98757475,56.53335457,55.6589305,54.03651603,53.5476669,52.39905401,52.56734634,52.74691207,54.02526713,5
41.43218802,41.43753063,41.50771983,41.18618273,40.45537202,40.20382806,39.97142437,39.69240761,38.74852956,37.20005392,36.20921968,36.56021468,36.03281541,35.92022841,37.06636604,1.3
82.43338888,82.68424664,82.37170375,82.36824821,81.81286148,80.89287815,80.23897167,78.4490001,78.016567,78.07094893,77.20417116,74.61746397,74.03705519,71.30869523,70.09690226,4
38.68392805,36.93890305,36.31327811,35.41169983,34.73220763,33.94211352,33.90366141,32.97532105,32.55592589,32.91562102,31.89241251,31.85121557,32.14246152,32.62280659,32.99527007,5.7
29.91113616,29.77367415,29.3755024,29.33440349,28.29014312,28.16476326,27.04178512,27.39292716,28.06050877,28.00764631,26.59222135,26.16466523,25.42017939,26.33119302,26.23571219,25.8
67.89025586,67.14194687,65.62937457,64.49919126,63.14047642,62.04774042,60.91907656,60.6321194,61.38535438,58.72257622,58.20792079,59.63724145,58.2543133,57.54656406,57.89888246,29.7
24.20213705,25.37145868,25.12790413,24.03154103,22.53352612,22.15383296,21.59447603,21.7897265,21.65005882,21.05766592,21.03754534,21.19169689,20.82935497,21.54092736,23.33028625,24.9
71.1119253,71.37388491,69.72392413,67.79127046,66.34217234,65.9894128,65.39755906,64.31817959,64.27788942,64.11864033,64.40062249,62.30349966,61.78298696,61.13993726,61.23382512,1.6
57.99705911,58.45853348,57.05011764,55.88947162,56.0867562,58.27828154,57.67740908,56.79460347,55.8490099,54.89817175,54.27357612,51.27661504,50.21573865,49.86792961,50.57888932,4.3
34.28139398,34.60844525,34.36949809,34.12398294,33.45490638,33.27845309,34.27487501,32.53524164,32.13817273,31.13724145,30.59087344,30.66442015,31.08254093,30.0324478,29.16317028,2.7
25.2430399,26.6923831,26.56913538,25.35940104,23.79377022,23.24350554,22.76293991,22.82800706,22.85324968,22.53663856,22.50289187,22.67664935,22.15486227,22.76764533,23.8503333,37.1
47.78386923,47.7298059,47.27784041,46.79426037,45.59222135,45.32729634,45.09516224,44.46497892,45.35753848,45.44507891,44.05965101,42.86815018,42.06166062,40.85219586,41.14875993,21.3
63.67236055,64.24120184,63.37792863,62.20390158,62.13893246,63.0814626,62.15439663,60.23255073,59.430448,58.88714342,58.37187531,55.97745319,55.3294775,55.42740908,56.49656896,8.3
42.47512499,41.51865013,41.03315851,39.84628958,36.36611607,37.51142045,34.73911871,33.85690128,32.51362612,32.35707284,32.63349181,34.23487893,35.4655671,36.91579257,38.5877365,24.7
56.1615773,57.18762866,59.1019998,59.1476816,60.38513381,60.31832663,58.54131948,58.30582786,56.57886482,52.63506029,52.40564651,51.54364768,51.49223115,50.79857367,50.13689834,1.2
72.18086462,70.70850897,70.37692383,70.98833448,68.26345456,67.0701892,67.44353495,65.84776002,64.17419861,63.83469758,64.70843545,64.09231938,62.61937555,62.19699049,61.51624841,1.8
30.40981276,32.73796687,32.995025,33.52242427,32.59761298,31.34163317,30.38611411,29.1334428,28.56837565,28.3897412,29.30511715,29.23828546,28.58700127,28.67142927,27.74531909,38.1
28.25470542,27.16777767,27.1321194,27.8755024,28.10356828,27.04801,26.82173316,26.19949025,26.56903735,25.83903539,23.03100186,24.58793256,24.43174689,23.6599353,24.66285168,1.5
65.79521616,66.87729144,69.66437114,68.60435251,70.18405058,69.26776787,67.31408685,66.43061955,62.88964317,63.33891285,61.97669346,61.79352514,58.9807862,59.24879914,58.80840114,28.6
79.94527497,80.53977551,80.24299088,78.99816194,78.60258798,77.1764778,75.70385256,75.05656308,74.33472209,73.69782374,72.971841,71.79891677,71.36552789,69.72238016,68.98960886,2.4
32.04217724,30.60079894,29.34979414,28.57063033,28.09111852,28.88285462,28.68473679,28.23152142,28.16147927,27.08570238,27.04676012,26.0953583,26.38415351,26.93681992,26.87638467,22.4
53.7129203,53.56737085,53.49279482,53.62790413,52.62660523,51.20995491,50.04411332,49.02276738,46.91336634,47.60016175,47.97125282,47.33455053,46.4983335,47.34499069,47.87481619,16
28.78658955,28.59163317,28.20123027,28.10670522,27.0096069,26.96691501,26.00534261,26.31406235,26.91812077,26.86802764,25.56587589,25.15643074,24.5314675,25.40821978,25.20424468,22.6
28.88285462,28.68473679,28.23152142,28.16147927,27.08570238,27.04676012,26.0953583,26.38415351,26.93681992,26.87638467,25.6493481,25.29379473,24.59837271,25.41868444,25.23353103,22.3
80.39665229,80.76649348,79.74477992,79.37633565,79.89513283,79.37765905,76.8612636,77.04011862,74.45708754,73.52132144,71.53369768,71.04781394,72.11675326,71.07246839,68.3506519,1.2
71.94640231,70.97068915,71.15684737,72.25637192,69.79992158,69.13153122,70.17922263,67.84276051,65.91000882,64.86636114,65.40476424,64.12636016,62.89971571,62.85788158,62.81215077,60.3
68.86628762,71.13599157,72.88956965,73.82129203,74.58962357,73.47701206,71.15268111,70.75666601,69.27901676,67.9986766,65.25394569,63.5387462,63.47916871,63.30141653,62.78984903,5.9
72.37408097,71.50990099,71.29036369,71.88001176,69.19909813,68.1046466,68.41380747,66.72399765,64.73463386,64.04761788,64.44419665,64.34001568,63.41106264,63.06278796,62.61327321,0.4
74.00311244,75.00911675,73.1503284,70.96730713,69.61045486,69.29482404,68.30058328,65.76443486,64.73203607,64.6582933,66.13778061,64.83915793,64.73426625,64.35288207,64.88628566,1.1
10.97943829,10.68753063,10.63028134,10.53002157,10.03830507,9.47519851,9.57016469,9.519850995,9.627659053,9.388981472,9.453631997,9.069233408,9.455200471,9.421110675,9.8678806,7.7
73.61815018,73.32957553,74.18515342,76.15937163,73.92363494,73.28105088,74.1132487,72.83888834,71.54166258,70.44110871,69.75977845,68.32830115,65.7943584,64.5394079,63.84175571,5.9
68.18667288,68.52975199,70.05935693,69.20088717,68.49509852,67.07565435,65.55700422,64.26901774,63.51673856,63.21730713,62.66794922,61.95755318,60.73456034,60.78021763,60.26477796,1.6
1.074772081,1.113910401,1.187898245,1.136849328,1.141211646,1.004925988,0.965248505,0.935447505,0.883418292,0.820017645,0.765978826,0.845897461,0.817983531,0.809258896,1.5142388,0
32.62314969,31.8483482,31.93944221,32.01316047,31.1831193,31.3721694,30.1317763,30.03725125,30.51570924,30.6612587,29.25426429,28.86908146,28.14498579,28.60918047,27.86116557,21.5
31.10597,30.00382315,29.64317224,29.05702872,28.71757671,28.04046172,27.90052446,26.7953632,26.13407999,26.40792569,25.82016469,25.97203706,26.23603078,26.53504558,27.14777963,1.4
54.72674248,54.68650132,55.05580335,53.89047642,54.17628174,55.48419273,55.24179002,54.00982747,53.15008333,51.92135575,49.66743457,48.58653563,48.23735418,48.32842368,47.85516126,2.2
49.66748358,52.2327713,53.13082051,53.31362121,52.21203804,51.05153906,50.37567395,50.63324674,49.81815508,46.43429566,47.97968336,46.14944613,46.42740908,45.67728654,45.9122635,45.2
45.99583374,45.5463435,44.77690913,45.2350995,44.91861092,43.61187629,42.36388589,41.31866974,39.42745809,39.32504166,39.45456328,39.00357808,38.90447015,40.45441623,42.17512989,22.4
35.79850015,37.47720812,38.89260857,40.38562396,40.72899716,40.50416626,39.63037937,38.33920694,37.41174885,37.6318008,36.2996765,35.28075679,35.11177826,32.5708509,31.93819233,1.8
48.07148809,49.81482208,50.63373689,50.0708754,50.81864523,50.3851093,49.65956769,47.07055681,46.62491422,45.98524654,45.49394667,45.31295951,44.19427017,43.25458288,42.88290364,15.3
70.87569846,69.29827958,68.8297961,69.24960788,66.32406137,65.26823351,65.59408391,64.22512499,62.89202039,62.76612587,63.96475836,63.22737967,61.68204098,60.9317959,60.27703166,1.6
73.45189197,73.75252426,73.53578081,72.0771493,71.53004607,70.65380845,69.52426233,69.02695814,68.43272718,68.02056171,66.52467895,66.36518479,65.95649936,64.56293501,62.15025488,2.6
64.9456916,65.39020684,64.3384227,63.02296343,62.80766592,63.82043427,63.03793746,61.24451034,60.43458975,59.76649348,59.59839722,57.32567886,56.46779727,56.51036663,57.67596314,10
28.08619253,27.19819135,26.88601608,27.24379963,27.21088619,27.28962847,26.59962259,27.02757083,26.15008333,24.92645329,24.56136653,23.83695226,24.48517302,23.99301539,24.49458386,7.2
60.61726791,60.68135477,59.98561416,60.9245172,59.4450299,59.3582737,58.27043917,58.93250662,57.25781786,57.04011862,55.95037251,55.43983433,54.84082443,52.81577786,51.22997745,25.1
57.34217234,58.2917361,55.95721008,54.40111264,54.69995589,55.00536712,55.62966866,55.18030095,54.70963631,53.64751005,52.51088129,51.24632389,50.21169493,49.65584256,48.86599353,1.1
58.90674934,58.15920008,56.83812861,55.73242819,54.48620233,54.00725419,51.31028821,50.12194883,49.99960788,51.43652583,49.9609352,50.25058818,49.95821488,52.05739633,51.00681306,3.3
71.48034506,70.54477502,70.36082247,71.52225272,69.0638908,68.50637192,69.30783747,66.95147535,65.25154397,64.19047152,64.81261641,63.80036271,62.53335457,62.47916871,62.56732183,60.8
30.15344084,29.98000196,29.78715322,29.75252426,28.80293599,28.827811,27.7788207,27.98921674,28.53386923,28.44716204,27.08981963,26.70176943,25.97017449,26.79609842,26.50514655,37.3
34.87464464,34.96598373,35.1880698,35.28734928,36.28232526,35.66983629,34.52213018,33.79301049,32.99671601,30.79624547,30.67669836,30.48404568,30.97872758,30.69103519,32.11062641,5.1
55.4149103,56.52173806,56.85295559,56.33084992,56.22005196,56.31935595,55.54781394,54.83781002,54.10976865,52.68221253,52.45654838,51.6446917,49.61285658,49.64177532,48.50093128,2
78.17956573,82.64532889,83.92508087,84.33425645,82.84562788,82.06283698,81.90635722,82.03764337,79.46951279,79.47659543,77.66464072,75.3324429,73.86163121,71.16836585,71.15420057,28.4
37.84315263,38.65113714,38.43260465,38.29845113,37.83371728,38.35182825,38.40427409,37.64363788,37.59898539,37.34560337,35.44853446,34.10435251,33.95059308,33.43684443,34.27774238,41.4
47.49774532,46.74651995,46.0831291,46.23139888,46.57489462,47.10295559,46.80876875,45.960249,44.89976473,43.19343692,42.69750515,41.21463582,41.06335163,41.54747084,41.50058818,25.9
70.20838643,69.4053034,69.3351142,69.98328595,67.47544358,66.41797373,66.86770905,65.38199686,63.72769826,63.22340947,63.52678659,62.84028527,61.74294187,61.55550926,61.05163709,1.4
67.80173512,66.31543476,65.33962357,65.65317126,62.9543182,62.51573375,63.50789138,62.5453632,61.51012156,61.27021861,62.09229487,60.65035291,58.72257622,58.08315361,57.49688756,1.1
59.90775414,60.98529556,60.0864131,58.68900108,59.10579845,61.29078032,60.38501127,59.36905696,58.04357416,56.46956181,56.53185962,53.60234291,52.77943339,52.51041565,53.54965199,0.4
65.10680325,66.35290658,67.49000098,68.35935202,69.63104107,71.79090285,72.52926184,72.50847956,70.70252916,68.95436722,66.40606313,64.60771003,60.97936477,57.02413979,54.33871679,0
37.95179394,39.12935006,38.58281051,37.65204392,35.34766199,33.69289776,33.24884815,33.71086168,34.68802078,35.65603862,35.1202088,35.0456818,35.32097343,33.44973532,32.1033232,20.9
82.94010391,82.08134006,82.79886776,81.34898539,81.60682776,81.29166258,80.93870699,80.07344868,78.80867072,76.62094403,77.18988334,75.029801,73.35155867,72.49720616,70.97686501,2.5
72.07969807,71.07244388,71.57518871,72.74080972,69.96733163,69.30644055,70.2489952,68.09677973,65.99492697,64.95752867,65.80803353,64.63057543,63.33856975,63.39606411,63.53590334,2.9
30.1880943,32.46897363,32.73534457,33.27654152,32.36511126,31.28119792,30.40371042,29.04452995,28.54283894,28.37371336,29.25193608,29.15290168,28.44650034,28.69355945,27.84293207,24.5
33.79242231,33.14361337,31.62248799,30.44831389,29.29428487,27.72272326,26.83406039,26.65797471,25.68657485,26.10055387,26.29340261,26.63118812,27.66067052,29.3735173,30.78433487,35
30.30820508,30.13998628,29.84258896,29.86452309,28.88466817,28.82048329,27.69490736,28.0400696,28.65611215,28.70885207,27.25465641,26.80715126,26.03654054,26.95206352,26.81367023,20
59.66393001,58.45995491,58.45777375,57.61243996,57.27470346,56.36675326,55.68081561,54.67125772,54.03374669,54.82109597,52.72686501,52.33273699,51.94860798,51.77325752,51.76387119,14.6
71.81288599,70.84452505,71.23955985,72.25026958,69.6119253,68.93971179,69.97887462,67.66807176,65.64621116,64.63028134,65.51798843,64.3606019,63.17130673,63.16741006,63.25769532,13.7
29.92699245,28.66706695,29.08719733,30.06166062,30.3331046,29.27666405,28.85006372,28.14265758,28.77369866,28.56646407,26.38197236,26.60239192,26.55810705,25.29955397,26.08153612,1.6
66.63096755,64.95093618,64.2205421,64.75811195,62.57832565,62.16062151,62.95228409,61.79367219,60.62734046,60.2331144,60.98100676,59.53090383,57.78568278,57.2625723,56.79666209,2.8
31.01448387,30.66763062,30.78163905,30.90047544,29.95086266,30.01333203,28.83606999,29.0003431,29.6380747,29.78595236,28.19858347,27.64420155,26.82854622,27.73480541,27.36194981,29.1
65.58901088,64.54823057,63.83947652,64.68723655,61.72245368,60.40194589,60.84550534,59.05788648,57.46843447,57.51838055,59.38971669,58.74252524,57.87155671,57.07631605,56.12503676,0.3
83.37542888,81.80080384,82.85981766,81.21505245,82.36354279,82.27083129,82.37221841,83.35278404,81.80742084,78.50845505,76.36795412,75.60432801,73.10116655,71.74519655,72.13611411,2.8
81.73176649,81.48384962,82.07523772,80.18439369,76.66895402,74.50644545,73.85937653,71.61665523,70.40277914,71.26936085,71.3079355,71.12224292,72.02752181,72.50014704,73.61288109,1.8
70.60638663,68.88765807,68.70811685,69.79323106,67.49720616,66.74235369,67.30759239,65.50941084,63.84077541,62.83141359,63.73456034,62.77605137,61.52293893,61.4744878,61.30266641,6.2
68.38197236,68.63135967,66.66429762,66.3208509,65.22088521,64.70024998,63.72046858,63.41508185,62.84354475,63.29514263,61.56465052,60.96674346,60.56837565,59.93843741,58.54918635,13.6
65.47093422,64.40522988,63.75779335,64.44703951,61.2231644,59.83950103,60.23394765,58.46644937,56.9678953,57.03820704,59.1923831,58.59481914,57.73024703,56.98132536,56.12297814,0
78.39157926,77.31692971,77.0096069,78.05310754,75.43407509,74.93826586,74.78034016,73.41880698,74.10435251,72.52850211,72.0374228,70.00156847,69.09557886,69.44351044,67.80930791,7.7
61.68495736,60.94147633,61.45240663,60.06119498,59.93199196,59.33016371,58.08366827,58.08435448,57.24335849,56.83229585,55.92292422,55.245025,54.17787472,53.50276934,54.24715714,24.5
72.04823057,71.80943045,70.45632781,69.29695618,69.40772963,68.83104598,68.24904421,67.0490148,66.60163219,65.99955887,65.59947554,65.54163807,63.3059504,62.50171552,61.03666307,42.4
33.9622586,32.74281933,31.26215567,30.78935889,30.0112489,31.05335261,30.72100774,30.59719635,30.57173316,29.55011764,29.54592687,28.37405647,28.32994314,28.9317959,28.96127831,5.6
31.86810117,32.95424468,31.56991962,31.21642486,30.59388785,30.34991667,30.84349574,31.80286246,31.18988334,30.57602196,30.50568572,29.17240957,29.15013234,27.97061563,27.29266739,2.2
47.39101559,46.40910205,44.94086364,44.36087148,43.55830311,43.6811342,42.87900696,42.34388785,44.68588864,42.57165964,41.98252622,40.65569552,41.12207137,40.95875404,40.2751691,8.3
42.8662386,44.7370846,45.69351044,44.8195275,45.33263896,44.86270954,43.70642584,41.37268405,41.10030879,40.89363788,40.41915008,40.75242623,40.0483531,39.09530928,38.70061759,1.4
62.94941672,63.80043623,62.64844133,61.54600039,61.28374669,62.10347025,60.66593961,58.77534065,58.06639055,57.61851779,57.17213999,55.23620233,55.29749534,55.77563474,57.18507989,21.6
70.73843251,69.29725027,69.09278502,70.22877659,67.80401431,67.23495246,67.62734046,65.6668954,64.0692089,62.94588766,64.00843055,63.13064896,61.8851093,61.85775904,61.97392413,27.7
70.21466033,70.13319773,69.06793452,68.44586315,68.37101755,67.55536222,65.8119302,65.52725223,66.62332124,64.1109205,63.05484756,64.07092442,62.02504656,60.83290854,60.61471915,62.6
81.35834722,82.37192432,84.69324086,84.31982159,81.55376924,81.28379571,81.86050387,79.43235957,78.32455151,78.04744633,76.48666797,74.88238898,74.55310754,73.43228605,73.63743751,3.5
52.3721939,51.00671503,52.06362121,54.56516518,54.32411038,53.9877463,53.94875502,51.4430448,50.43240859,49.60126458,49.08981963,48.06773846,46.21463582,45.92299775,46.94010391,20
54.71409666,51.81146456,51.90344084,54.65334281,54.78497206,54.8526615,55.24580923,53.58950103,52.39403,50.67289972,49.35101951,48.03720224,46.8847662,46.87910499,48.09903441,8.9
13.19843643,13.02791393,12.99865209,12.73688854,12.04886776,11.59129007,11.3850848,10.82604647,10.39819626,10.17336536,9.807886482,10.24561318,10.68956475,11.781443,13.60719537,3.7
48.02712969,47.36535634,46.59611803,45.60048035,44.36307715,43.85771003,42.85954808,42.20390158,41.92691893,41.53394275,41.40719047,43.11239094,41.64079502,41.39515734,41.09099598,0
60.584428,58.5079404,56.89527987,57.79497108,55.16241055,54.93022743,56.71382708,55.59898539,54.18792275,53.96274875,55.68530046,54.28426135,52.57820312,51.28320753,50.28227625,1
80.56817959,81.82161063,81.33621704,81.21740516,81.93662386,81.31004313,79.04987256,79.48789334,77.24789236,76.81580237,74.98252622,73.79281443,73.94914714,72.41476326,69.5725174,15.9
48.63729046,51.17601216,52.22605627,52.62839428,51.62114008,50.25470542,49.7450495,50.10445054,49.28379571,45.96345946,47.14956867,45.17365945,45.6629007,45.53301147,46.14505931,23
66.97760024,66.87268405,67.54318204,68.32896285,69.3652338,69.26766984,71.68375649,69.80021567,69.47593373,70.64849034,67.3797912,64.6155769,62.03269287,59.10518577,54.85633761,33
21.29783845,20.8533232,21.08925596,21.2072836,20.36268503,19.89096657,19.57202725,20.11856681,20.34202529,20.06908636,19.27916381,18.43851093,18.69777473,19.18128125,19.03842761,31.9
69.28203117,72.58236938,72.84256445,71.88096755,71.31264092,71.2672042,69.69449074,66.71617979,65.26374865,64.35538183,65.59673071,63.69699049,63.571194,63.61743947,64.85878835,1.3
57.08731987,56.49549064,54.66331732,52.73811391,52.0006617,51.94556906,51.27730124,50.5109303,50.02448289,50.09298108,49.45914616,49.14738751,48.857612,49.40424958,49.80818057,5.1
71.19250564,70.42463974,70.39162827,71.39314773,68.79957847,68.16956671,69.15807274,66.64221645,64.86937555,63.84609352,64.98921674,64.08408489,62.90839133,62.88082051,63.06786099,34
60.26999804,59.64559847,60.2006666,59.02029213,58.92091462,58.39312322,57.16030291,56.86376336,56.12883541,55.84731889,54.63694736,54.08903539,53.23419273,52.57462504,53.55982257,23.5
37.07871777,37.09776002,36.75433781,36.03359965,35.02433585,34.90608764,35.42380649,34.66525341,34.3215371,34.07629154,33.5556318,32.78997157,32.54261837,32.69564258,33.16613567,1.9
44.70939124,41.84822566,41.75644545,41.37334575,43.61736594,41.80278894,42.2907313,41.03029115,41.06469954,40.64307421,40.44297128,40.01602784,38.66736104,37.17963925,35.63934908,20.5
48.1129301,47.74921576,47.89314773,48.34087344,49.04793648,48.15741104,47.94745613,47.77029213,46.607612,45.79149103,44.89067248,43.77999706,43.41581708,42.46262621,41.85631311,11
49.93895206,52.5287962,53.64974022,53.95909715,52.72816391,51.38682482,50.79793648,51.13748652,50.40003431,47.17071856,48.48519753,46.69375551,47.15863641,46.65640623,47.11079796,52
62.00597981,61.23948632,61.7619106,60.3967013,60.25399471,59.66393001,58.45995491,58.45777375,57.61243996,57.27470346,56.36675326,55.68081561,54.67125772,54.03374669,54.82109597,23
29.28590334,32.25328399,31.56764043,30.29293697,28.58290854,26.76340555,25.10506323,25.52330654,23.82504166,25.0559504,23.04364768,22.55325458,25.43321733,28.87493873,33.39652975,12.4
35.9536565,33.73139888,33.05215175,32.79190766,33.50811195,33.74416724,33.21282227,31.70865601,31.68473679,32.1109205,32.08984413,30.33383982,31.00301441,30.6119253,29.15030389,2.6
31.67596314,31.06283698,31.0546515,31.94064307,32.5761445,31.47774728,31.39319675,31.49402019,29.84214783,28.61966964,27.61829723,27.26129791,27.8562886,28.46142535,28.7701941,10.8
67.80886678,68.19081463,66.35146064,66.15140672,65.09729438,64.37378688,63.29558377,63.02225272,62.33396236,62.78372218,61.29653955,60.80930791,60.57825213,59.97929125,58.55967552,9.7
59.32200274,62.6940251,62.51705715,62.5672238,62.67571807,60.27874718,59.94561808,58.93892756,59.8973385,59.4956867,56.72693854,56.22014999,55.00085776,54.60457308,54.98027154,29
